ticker,date,close,shares,exposure,sharetrades,tradevalue,commission,interest,short_borrow_cost,margin_call
VTI,2001-07-31,35.72599999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-07-31,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-07-31,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-07-31,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-07-31,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-01,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-01,35.88799999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-01,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-01,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-01,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-01,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-02,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-02,36.01699999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-02,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-02,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-02,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-02,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-03,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-03,35.88799999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-03,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-03,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-03,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-03,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-06,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-06,35.46799999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-06,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-06,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-06,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-06,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-07,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-07,35.53299999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-07,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-07,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-07,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-07,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-08,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-08,34.887999999999955,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-08,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-08,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-08,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-08,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-09,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-09,34.98499999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-09,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-09,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-09,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-09,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-10,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-10,35.14599999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-10,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-10,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-10,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-10,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-13,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-13,35.210999999999956,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-13,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-13,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-13,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-13,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-14,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-14,35.11399999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-14,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-14,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-14,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-14,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-15,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-15,34.823999999999955,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-15,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-15,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-15,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-15,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-16,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-16,34.91999999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-16,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-16,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-16,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-16,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-17,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-17,34.40399999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-17,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-17,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-17,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-17,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-20,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-20,34.62999999999995,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-20,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-20,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-20,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-20,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-21,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-21,34.14599999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-21,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-21,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-21,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-21,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-22,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-22,34.46899999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-22,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-22,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-22,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-22,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-23,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-23,34.40399999999997,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-23,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-23,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-23,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-23,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-24,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-24,35.048999999999964,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-24,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-24,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-24,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-24,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-27,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-27,34.919999999999966,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-27,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-27,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-27,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-27,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-28,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-28,34.33999999999997,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-28,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-28,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-28,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-28,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-29,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-29,34.01699999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-29,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-29,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-29,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-29,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-30,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-30,33.50199999999997,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-30,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-30,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-30,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-30,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-08-31,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-08-31,33.66299999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-08-31,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-08-31,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-08-31,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-08-31,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-04,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-04,33.468999999999966,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-04,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-04,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-04,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-04,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-05,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-05,33.43699999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-05,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-05,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-05,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-05,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-06,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-06,32.75999999999996,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-06,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-06,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-06,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-06,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-07,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-07,32.082999999999956,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-07,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-07,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-07,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-07,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-10,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-10,32.340999999999966,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-10,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-10,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-10,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-10,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-17,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-17,30.789999999999964,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-17,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-17,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-17,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-17,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-18,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-18,30.39599999999997,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-18,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-18,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-18,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-18,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-19,0,0,100000,0,-0,0,-0,0,FALSE
VTI,2001-09-19,29.98699999999997,0,0,0,0,0,0,-0,FALSE
TLT,2001-09-19,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-19,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-19,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-19,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-20,0,0,47643.848171555604,0,-52352.07999999995,0,-0,0,FALSE
VTI,2001-09-20,29.01999999999997,1804,52352.07999999995,1804,52352.07999999995,4.07182844444444,0,-0,FALSE
TLT,2001-09-20,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-20,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-20,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-20,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-21,0,0,47643.848171555604,0,-0,0,-0,0,FALSE
VTI,2001-09-21,28.55199999999997,1804,51507.807999999946,0,0,0,0,-0,FALSE
TLT,2001-09-21,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-21,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-21,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-21,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-24,0,0,47643.848171555604,0,-0,0,-0,0,FALSE
VTI,2001-09-24,29.568999999999974,1804,53342.47599999995,0,0,0,0,-0,FALSE
TLT,2001-09-24,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-24,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-24,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-24,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-25,0,0,54687.44165777782,0,7044.127999999993,0,-0,0,FALSE
VTI,2001-09-25,29.84799999999997,1568,46801.66399999995,-236,-7044.127999999993,0.5345137777777772,0,-0,FALSE
TLT,2001-09-25,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-25,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-25,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-25,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-26,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-09-26,29.61799999999997,1568,46441.023999999954,0,0,0,0,-0,FALSE
TLT,2001-09-26,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-26,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-26,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-26,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-27,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-09-27,29.911999999999974,1568,46902.01599999996,0,0,0,0,-0,FALSE
TLT,2001-09-27,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-27,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-27,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-27,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-09-28,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-09-28,30.72099999999997,1568,48170.527999999955,0,0,0,0,-0,FALSE
TLT,2001-09-28,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-09-28,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-09-28,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-09-28,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-01,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-01,30.442999999999973,1568,47734.62399999996,0,0,0,0,-0,FALSE
TLT,2001-10-01,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-01,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-01,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-01,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-02,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-02,30.817999999999973,1568,48322.62399999996,0,0,0,0,-0,FALSE
TLT,2001-10-02,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-02,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-02,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-02,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-03,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-03,31.36199999999997,1568,49175.61599999995,0,0,0,0,-0,FALSE
TLT,2001-10-03,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-03,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-03,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-03,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-04,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-04,31.464999999999975,1568,49337.11999999996,0,0,0,0,-0,FALSE
TLT,2001-10-04,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-04,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-04,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-04,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-05,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-05,31.481999999999974,1568,49363.77599999996,0,0,0,0,-0,FALSE
TLT,2001-10-05,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-05,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-05,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-05,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-08,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-08,31.270999999999972,1568,49032.927999999956,0,0,0,0,-0,FALSE
TLT,2001-10-08,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-08,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-08,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-08,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-09,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-09,31.06399999999997,1568,48708.351999999955,0,0,0,0,-0,FALSE
TLT,2001-10-09,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-09,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-09,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-09,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-10,0,0,54687.44165777782,0,-0,0,-0,0,FALSE
VTI,2001-10-10,31.801999999999968,1568,49865.53599999995,0,0,0,0,-0,FALSE
TLT,2001-10-10,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-10,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-10,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-10,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-11,0,0,60160.63089050508,0,5473.571999999995,0,-0,0,FALSE
VTI,2001-10-11,32.38799999999997,1399,45310.811999999954,-169,-5473.571999999995,0.38276727272727235,0,-0,FALSE
TLT,2001-10-11,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-11,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-11,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-11,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-12,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-12,32.13799999999997,1399,44961.061999999954,0,0,0,0,-0,FALSE
TLT,2001-10-12,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-12,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-12,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-12,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-15,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-15,32.18399999999997,1399,45025.415999999954,0,0,0,0,-0,FALSE
TLT,2001-10-15,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-15,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-15,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-15,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-16,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-16,32.35499999999997,1399,45264.64499999995,0,0,0,0,-0,FALSE
TLT,2001-10-16,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-16,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-16,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-16,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-17,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-17,31.70799999999997,1399,44359.491999999955,0,0,0,0,-0,FALSE
TLT,2001-10-17,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-17,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-17,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-17,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-18,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-18,31.54299999999997,1399,44128.656999999956,0,0,0,0,-0,FALSE
TLT,2001-10-18,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-18,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-18,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-18,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-19,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-19,31.62999999999997,1399,44250.36999999996,0,0,0,0,-0,FALSE
TLT,2001-10-19,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-19,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-19,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-19,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-22,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-22,32.10299999999997,1399,44912.096999999965,0,0,0,0,-0,FALSE
TLT,2001-10-22,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-22,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-22,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-22,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-23,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-23,31.982999999999972,1399,44744.21699999996,0,0,0,0,-0,FALSE
TLT,2001-10-23,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-23,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-23,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-23,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-24,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-24,31.966999999999974,1399,44721.83299999996,0,0,0,0,-0,FALSE
TLT,2001-10-24,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-24,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-24,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-24,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-25,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-25,32.41999999999997,1399,45355.579999999965,0,0,0,0,-0,FALSE
TLT,2001-10-25,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-25,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-25,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-25,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-26,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-26,32.58199999999997,1399,45582.217999999964,0,0,0,0,-0,FALSE
TLT,2001-10-26,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-26,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-26,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-26,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-29,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-29,31.837999999999973,1399,44541.361999999965,0,0,0,0,-0,FALSE
TLT,2001-10-29,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-29,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-29,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-29,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-30,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-30,31.31299999999997,1399,43806.88699999996,0,0,0,0,-0,FALSE
TLT,2001-10-30,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-30,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-30,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-30,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-10-31,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-10-31,31.351999999999972,1399,43861.44799999996,0,0,0,0,-0,FALSE
TLT,2001-10-31,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-10-31,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-10-31,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-10-31,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-11-01,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-11-01,32.01199999999997,1399,44784.787999999964,0,0,0,0,-0,FALSE
TLT,2001-11-01,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-11-01,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-11-01,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-11-01,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-11-02,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-11-02,32.06399999999997,1399,44857.535999999964,0,0,0,0,-0,FALSE
TLT,2001-11-02,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-11-02,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-11-02,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-11-02,0,0,0,0,0,0,0,-0,FALSE
Cash,2001-11-05,0,0,60160.63089050508,0,-0,0,-0,0,FALSE
VTI,2001-11-05,32.51699999999997,1399,45491.28299999995,0,0,0,0,-0,FALSE
TLT,2001-11-05,0,0,0,0,0,0,0,-0,FALSE
GLD,2001-11-05,0,0,0,0,0,0,0,-0,FALSE
VIXY,2001-11-05,0,0,0,0,0,0,0,-0,FALSE
SVXY,2001-11-05,0,0,0,0,0,0,0,-0,FALSE
